fecha,hora,latitud,longitud,profundidad,magnitud,provincia,sentido
09/12/2025,22:42:48,-24.227,-67.157,184 Km,2.9,SALTA,No
09/12/2025,21:54:04,-32.87,-69.078,8 Km,2.5,MENDOZA,Si
09/12/2025,21:45:49,-24.172,-67.238,186 Km,2.9,SALTA,No
09/12/2025,21:15:21,-28.673,-68.081,13 Km,3.9,LA RIOJA,Si
09/12/2025,18:26:51,-31.492,-68.684,107 Km,2.9,SAN JUAN,No
09/12/2025,17:59:02,-23.186,-66.768,231 Km,3.0,JUJUY,No
09/12/2025,17:36:05,-30.504,-68.169,9 Km,2.8,SAN JUAN,No
09/12/2025,16:14:46,-23.923,-66.847,206 Km,3.5,JUJUY,No
09/12/2025,15:45:32,-24.271,-67.216,185 Km,3.6,SALTA,No
09/12/2025,14:54:43,-22.842,-66.301,276 Km,4.5,JUJUY,No
09/12/2025,12:05:52,-31.057,-68.395,97 Km,2.5,SAN JUAN,No
09/12/2025,09:50:21,-31.924,-70.103,109 Km,2.5,SAN JUAN,No
09/12/2025,09:00:18,-23.958,-66.76,226 Km,2.9,JUJUY,No
09/12/2025,04:45:04,-22.385,-66.075,283 Km,2.9,JUJUY,No
09/12/2025,03:12:04,-28.999,-69.613,130 Km,2.7,SAN JUAN,No
09/12/2025,02:56:02,-31.542,-68.027,17 Km,2.5,SAN JUAN,No
09/12/2025,02:18:09,-31.421,-69.177,117 Km,2.5,SAN JUAN,No
09/12/2025,00:35:50,-27.657,-67.546,144 Km,2.6,CATAMARCA,No
08/12/2025,23:56:42,-31.389,-68.794,109 Km,2.6,SAN JUAN,No
08/12/2025,21:42:10,-31.705,-68.667,106 Km,2.7,SAN JUAN,No
08/12/2025,17:25:59,-23.871,-66.669,220 Km,3.4,JUJUY,No
08/12/2025,13:07:52,-31.267,-68.429,105 Km,3.4,SAN JUAN,No
08/12/2025,12:30:33,-31.419,-68.56,104 Km,3.1,SAN JUAN,No
08/12/2025,11:01:12,-24.125,-67.123,185 Km,3.1,SALTA,No
08/12/2025,10:49:18,-23.309,-66.769,215 Km,3.0,JUJUY,No
08/12/2025,10:31:07,-24.012,-67.224,193 Km,3.1,SALTA,No
08/12/2025,09:39:02,-27.928,-68.976,129 Km,2.6,LA RIOJA,No
08/12/2025,06:51:36,-31.386,-68.768,107 Km,2.5,SAN JUAN,No
08/12/2025,05:11:09,-31.263,-68.912,117 Km,2.8,SAN JUAN,No
08/12/2025,04:25:46,-31.193,-68.362,102 Km,2.9,SAN JUAN,No
08/12/2025,02:24:12,-27.977,-66.501,186 Km,2.7,CATAMARCA,No
08/12/2025,02:01:17,-31.651,-69.444,120 Km,3.1,SAN JUAN,No
07/12/2025,20:22:27,-23.948,-66.795,218 Km,3.2,JUJUY,No
07/12/2025,18:21:33,-31.49,-68.491,108 Km,2.7,SAN JUAN,No
07/12/2025,16:55:18,-30.378,-68.953,112 Km,2.7,SAN JUAN,No
07/12/2025,15:25:07,-31.995,-69.462,124 Km,3.6,SAN JUAN,No
07/12/2025,15:05:34,-24.492,-67.538,159 Km,3.6,SALTA,No
07/12/2025,13:56:15,-23.834,-66.631,217 Km,3.4,JUJUY,No
07/12/2025,06:42:59,-31.355,-68.597,100 Km,2.6,SAN JUAN,No
07/12/2025,03:25:11,-23.41,-66.813,212 Km,3.2,JUJUY,No
07/12/2025,02:09:31,-22.796,-66.807,223 Km,3.0,JUJUY,No
06/12/2025,23:52:50,-31.32,-68.018,8 Km,2.5,SAN JUAN,No
06/12/2025,20:39:23,-31.273,-70.075,96 Km,2.5,SAN JUAN,No
06/12/2025,20:23:10,-28.915,-67.511,132 Km,2.8,LA RIOJA,No
06/12/2025,17:56:29,-28.325,-69.215,124 Km,3.1,LA RIOJA,No
06/12/2025,15:04:48,-29.449,-68.6,118 Km,3.1,LA RIOJA,No
06/12/2025,14:17:31,-28.319,-67.417,143 Km,2.7,CATAMARCA,No
06/12/2025,13:28:02,-23.189,-66.646,238 Km,3.2,JUJUY,No
06/12/2025,13:25:39,-31.387,-68.812,105 Km,2.7,SAN JUAN,No
06/12/2025,08:23:18,-31.538,-68.627,103 Km,2.5,SAN JUAN,No
06/12/2025,06:07:07,-29.891,-65.768,21 Km,2.8,LA RIOJA,No
06/12/2025,05:41:16,-31.291,-68.498,104 Km,2.8,SAN JUAN,No
06/12/2025,00:58:51,-30.146,-68.469,10 Km,2.6,SAN JUAN,No
05/12/2025,19:38:37,-28.59,-67.503,135 Km,2.9,LA RIOJA,No
05/12/2025,19:05:15,-27.94,-66.503,185 Km,2.6,CATAMARCA,No
05/12/2025,12:47:30,-31.193,-68.235,98 Km,3.3,SAN JUAN,No
05/12/2025,09:49:49,-31.673,-69.011,107 Km,2.9,SAN JUAN,No
05/12/2025,09:02:26,-32.086,-67.253,126 Km,2.6,SAN LUIS,No
05/12/2025,07:59:55,-24.087,-66.927,196 Km,3.0,SALTA,No
04/12/2025,22:19:34,-24.007,-66.984,197 Km,3.0,SALTA,No
04/12/2025,21:11:40,-31.636,-70.048,123 Km,2.8,SAN JUAN,No
04/12/2025,20:47:47,-28.928,-69.616,128 Km,2.8,SAN JUAN,No
04/12/2025,10:09:33,-22.477,-66.087,267 Km,3.7,JUJUY,No
04/12/2025,08:34:54,-31.388,-69.768,123 Km,2.9,SAN JUAN,No
04/12/2025,07:58:59,-31.609,-68.284,116 Km,2.9,SAN JUAN,No
04/12/2025,07:22:20,-27.621,-67.522,150 Km,2.9,CATAMARCA,No
04/12/2025,06:23:03,-31.199,-68.517,101 Km,2.5,SAN JUAN,No
04/12/2025,05:27:07,-31.44,-68.525,105 Km,2.5,SAN JUAN,No
04/12/2025,04:34:12,-31.046,-68.816,110 Km,2.7,SAN JUAN,No
04/12/2025,03:57:13,-28.857,-69.47,127 Km,2.9,SAN JUAN,No
04/12/2025,02:51:57,-23.08,-66.737,221 Km,2.9,JUJUY,No
03/12/2025,22:05:35,-22.575,-66.926,187 Km,2.9,JUJUY,No
03/12/2025,21:04:59,-29.705,-67.178,16 Km,2.5,LA RIOJA,No
03/12/2025,20:41:42,-29.463,-69.419,122 Km,2.5,SAN JUAN,No
03/12/2025,20:22:33,-28.187,-67.278,141 Km,2.5,CATAMARCA,No
03/12/2025,19:25:13,-26.425,-65.998,9 Km,2.5,TUCUMAN,No
03/12/2025,17:15:31,-31.558,-68.895,104 Km,2.6,SAN JUAN,No
03/12/2025,12:27:53,-28.813,-67.326,133 Km,2.5,LA RIOJA,No
03/12/2025,06:01:43,-27.647,-67.437,158 Km,3.1,CATAMARCA,No
03/12/2025,05:25:54,-31.239,-68.479,109 Km,2.7,SAN JUAN,No
03/12/2025,00:32:30,-31.269,-68.714,108 Km,2.6,SAN JUAN,No
02/12/2025,23:55:27,-22.683,-65.499,252 Km,2.8,JUJUY,No
02/12/2025,23:38:10,-28.135,-69.158,118 Km,3.3,LA RIOJA,No
02/12/2025,21:58:36,-24.151,-67.088,193 Km,3.4,SALTA,No
02/12/2025,21:46:46,-30.41,-69.331,106 Km,2.9,SAN JUAN,No
02/12/2025,20:28:29,-32.308,-68.732,6 Km,4.6,SAN JUAN,Si
02/12/2025,17:56:25,-30.227,-69.411,19 Km,2.8,SAN JUAN,Si
02/12/2025,17:08:50,-24.151,-66.896,203 Km,3.7,SALTA,No
02/12/2025,11:05:04,-29.613,-68.326,105 Km,2.5,LA RIOJA,No
02/12/2025,10:34:53,-27.996,-66.728,165 Km,2.7,CATAMARCA,No
02/12/2025,07:27:25,-24.118,-66.759,228 Km,3.2,SALTA,No
02/12/2025,04:47:10,-28.7,-67.361,130 Km,2.5,LA RIOJA,No
02/12/2025,04:11:54,-31.36,-68.716,105 Km,2.7,SAN JUAN,No
02/12/2025,02:52:46,-22.59,-66.065,269 Km,2.8,JUJUY,No
01/12/2025,23:17:52,-28.261,-67.338,146 Km,3.2,CATAMARCA,No
01/12/2025,22:48:21,-24.402,-67.159,183 Km,3.8,SALTA,No
01/12/2025,20:23:28,-31.086,-69.058,87 Km,2.8,SAN JUAN,No
01/12/2025,15:20:58,-31.226,-68.374,103 Km,2.5,SAN JUAN,No
01/12/2025,14:29:36,-32.111,-70.271,111 Km,3.2,SAN JUAN,No
01/12/2025,13:30:30,-27.927,-66.75,169 Km,2.9,CATAMARCA,No
01/12/2025,07:37:26,-23.303,-66.814,214 Km,3.2,JUJUY,No
01/12/2025,07:30:27,-27.499,-67.334,163 Km,2.7,CATAMARCA,No
01/12/2025,06:44:17,-32.746,-69.977,124 Km,2.7,MENDOZA,No
30/11/2025,19:27:46,-31.319,-69.006,115 Km,2.8,SAN JUAN,No
30/11/2025,18:58:21,-31.469,-68.535,106 Km,2.7,SAN JUAN,No
30/11/2025,17:14:59,-27.774,-67.74,8 Km,3.8,CATAMARCA,Si
30/11/2025,16:34:24,-29.515,-66.894,26 Km,2.5,LA RIOJA,No
30/11/2025,13:52:21,-31.518,-69.09,119 Km,2.7,SAN JUAN,No
30/11/2025,08:11:01,-23.942,-66.741,204 Km,2.9,JUJUY,No
30/11/2025,04:36:19,-32.092,-68.461,116 Km,2.8,SAN JUAN,No
30/11/2025,00:24:24,-31.878,-67.943,10 Km,2.7,SAN JUAN,No
30/11/2025,00:06:57,-29.408,-69.481,128 Km,2.6,SAN JUAN,No
29/11/2025,23:51:46,-28.437,-69.115,118 Km,4.4,LA RIOJA,No
29/11/2025,23:48:26,-24.307,-67.197,191 Km,3.4,SALTA,No
29/11/2025,17:26:45,-22.703,-66.337,250 Km,3.2,JUJUY,No
29/11/2025,16:52:17,-31.578,-68.601,103 Km,2.5,SAN JUAN,No
29/11/2025,16:23:25,-31.655,-67.868,97 Km,2.5,SAN JUAN,No
29/11/2025,15:27:55,-27.898,-66.675,176 Km,2.8,CATAMARCA,No
29/11/2025,15:23:40,-31.349,-68.812,107 Km,3.0,SAN JUAN,No
29/11/2025,14:59:05,-24.204,-67.055,197 Km,3.8,SALTA,No
29/11/2025,13:58:55,-30.457,-69.753,126 Km,3.0,SAN JUAN,No
29/11/2025,13:27:52,-28.945,-68.364,124 Km,2.8,LA RIOJA,No
29/11/2025,12:43:55,-31.671,-69.631,115 Km,2.5,SAN JUAN,No
29/11/2025,09:54:35,-31.46,-68.517,111 Km,2.5,SAN JUAN,No
29/11/2025,09:14:11,-23.547,-66.632,211 Km,2.9,JUJUY,No
29/11/2025,07:49:50,-28.792,-67.409,134 Km,3.1,LA RIOJA,No
29/11/2025,06:53:10,-31.807,-69.688,112 Km,2.7,SAN JUAN,No
29/11/2025,05:49:13,-23.985,-66.74,238 Km,3.2,JUJUY,No
29/11/2025,04:46:02,-31.475,-68.554,111 Km,2.9,SAN JUAN,No
29/11/2025,03:03:48,-29.08,-67.489,125 Km,2.7,LA RIOJA,No
29/11/2025,00:09:05,-29.379,-69.164,109 Km,2.6,SAN JUAN,No
28/11/2025,23:16:20,-23.96,-66.69,229 Km,2.7,JUJUY,No
28/11/2025,23:14:41,-32.619,-67.375,145 Km,2.5,MENDOZA,No
28/11/2025,21:55:12,-23.866,-66.791,222 Km,4.6,JUJUY,No
28/11/2025,21:00:43,-24.202,-67.066,205 Km,3.3,SALTA,No
28/11/2025,20:51:17,-23.298,-66.467,241 Km,3.1,JUJUY,No
28/11/2025,19:04:49,-31.576,-68.946,111 Km,2.6,SAN JUAN,No
28/11/2025,17:58:04,-24.224,-67.037,191 Km,2.9,SALTA,No
28/11/2025,16:05:25,-29.603,-68.355,10 Km,3.1,LA RIOJA,Si
28/11/2025,15:35:32,-24.346,-67.287,186 Km,2.9,SALTA,No
28/11/2025,09:14:23,-31.152,-68.35,104 Km,3.4,SAN JUAN,No
28/11/2025,08:44:21,-21.47,-66.954,241 Km,4.3,BOLIVIA,No
28/11/2025,07:52:49,-32.957,-68.254,7 Km,3.1,MENDOZA,Si
28/11/2025,04:13:31,-22.739,-66.823,225 Km,4.2,JUJUY,No
27/11/2025,22:02:00,-24.401,-67.363,207 Km,2.9,SALTA,No
27/11/2025,21:37:30,-28.982,-67.381,131 Km,3.2,LA RIOJA,No
27/11/2025,20:49:03,-33.308,-65.899,26 Km,3.3,SAN LUIS,Si
27/11/2025,20:28:09,-22.355,-66.014,274 Km,2.8,JUJUY,No
27/11/2025,19:14:38,-23.936,-66.949,221 Km,3.0,JUJUY,No
27/11/2025,16:35:43,-31.819,-69.669,125 Km,3.9,SAN JUAN,Si
27/11/2025,15:37:14,-31.647,-68.689,105 Km,2.5,SAN JUAN,No
27/11/2025,15:24:42,-31.218,-68.918,110 Km,2.8,SAN JUAN,No
27/11/2025,14:27:40,-27.761,-67.402,143 Km,2.8,CATAMARCA,No
27/11/2025,10:04:43,-22.916,-66.589,211 Km,3.0,JUJUY,No
27/11/2025,09:01:11,-31.355,-68.525,104 Km,2.6,SAN JUAN,No
27/11/2025,07:34:19,-23.968,-66.776,222 Km,2.8,JUJUY,No
27/11/2025,06:15:13,-31.173,-69.871,118 Km,2.5,SAN JUAN,No
27/11/2025,04:49:26,-23.016,-66.86,197 Km,2.5,JUJUY,No
27/11/2025,03:17:20,-31.277,-69.056,110 Km,2.5,SAN JUAN,No
27/11/2025,02:04:15,-31.193,-68.987,115 Km,2.9,SAN JUAN,No
27/11/2025,00:42:32,-34.187,-68.812,10 Km,2.8,MENDOZA,Si
26/11/2025,23:33:23,-31.869,-69.915,113 Km,2.6,SAN JUAN,No
26/11/2025,23:14:01,-29.868,-67.036,15 Km,2.6,LA RIOJA,No
26/11/2025,22:37:36,-24.317,-67.292,188 Km,3.2,SALTA,No
26/11/2025,20:25:14,-23.353,-66.802,219 Km,4.1,JUJUY,No
26/11/2025,18:51:45,-24.028,-66.893,219 Km,3.5,SALTA,No
26/11/2025,18:33:28,-31.173,-68.391,98 Km,2.5,SAN JUAN,No
26/11/2025,17:08:12,-27.712,-67.452,144 Km,2.9,CATAMARCA,No
26/11/2025,16:19:34,-37.517,-69.344,7 Km,2.5,NEUQUEN,No
26/11/2025,15:29:27,-27.576,-67.441,139 Km,2.6,CATAMARCA,No
26/11/2025,15:12:18,-31.387,-69.302,106 Km,2.7,SAN JUAN,No
26/11/2025,12:23:27,-31.534,-69.511,112 Km,2.5,SAN JUAN,No
26/11/2025,10:02:38,-31.808,-69.671,109 Km,2.6,SAN JUAN,No
26/11/2025,08:29:12,-31.088,-69.083,109 Km,2.6,SAN JUAN,No
26/11/2025,07:35:28,-31.395,-68.802,106 Km,2.6,SAN JUAN,No
26/11/2025,05:50:35,-29.47,-69.401,130 Km,2.6,SAN JUAN,No
26/11/2025,03:58:44,-28.892,-66.98,23 Km,2.5,LA RIOJA,No
26/11/2025,01:36:02,-22.374,-66.032,292 Km,3.4,JUJUY,No
26/11/2025,00:57:06,-22.822,-66.557,195 Km,2.6,JUJUY,No
26/11/2025,00:51:18,-31.551,-68.543,105 Km,2.6,SAN JUAN,No
25/11/2025,21:11:19,-31.342,-68.547,101 Km,2.6,SAN JUAN,No
25/11/2025,19:40:10,-23.905,-66.7,234 Km,3.0,JUJUY,No
25/11/2025,18:30:12,-24.078,-66.804,217 Km,3.1,JUJUY,No
25/11/2025,16:29:54,-30.123,-69.179,124 Km,3.3,SAN JUAN,No
25/11/2025,10:53:58,-22.685,-66.497,232 Km,3.2,JUJUY,No
25/11/2025,09:22:33,-33.229,-70.043,105 Km,2.6,MENDOZA,No
25/11/2025,08:12:28,-31.629,-69.565,120 Km,3.0,SAN JUAN,No
25/11/2025,06:48:00,-31.352,-68.693,109 Km,3.1,SAN JUAN,No
25/11/2025,02:46:27,-30.457,-64.797,19 Km,2.6,CORDOBA,No
25/11/2025,02:30:54,-27.885,-66.91,165 Km,2.6,CATAMARCA,No
25/11/2025,01:44:05,-24.489,-67.237,205 Km,2.7,SALTA,No
24/11/2025,23:13:09,-23.112,-66.841,232 Km,3.9,JUJUY,No
24/11/2025,22:29:01,-31.764,-69.813,127 Km,3.2,SAN JUAN,No
24/11/2025,19:22:13,-31.093,-68.931,112 Km,3.5,SAN JUAN,Si
24/11/2025,17:41:09,-31.325,-68.573,112 Km,2.9,SAN JUAN,No
24/11/2025,15:28:04,-24.125,-67.094,204 Km,3.2,SALTA,No
24/11/2025,13:22:44,-23.833,-66.772,224 Km,3.6,JUJUY,No
24/11/2025,11:18:17,-30.978,-69.029,119 Km,4.0,SAN JUAN,Si
24/11/2025,10:33:17,-24.065,-67.025,203 Km,4.3,SALTA,No
24/11/2025,10:09:07,-23.092,-66.646,223 Km,3.2,JUJUY,No
24/11/2025,09:46:06,-31.945,-69.116,118 Km,2.5,SAN JUAN,No
24/11/2025,06:14:08,-24.337,-67.096,193 Km,2.6,SALTA,No
24/11/2025,05:58:46,-31.324,-68.67,107 Km,2.8,SAN JUAN,No
24/11/2025,04:49:12,-25.272,-65.904,39 Km,2.6,SALTA,No
24/11/2025,02:21:46,-27.842,-66.785,173 Km,2.8,CATAMARCA,No
24/11/2025,00:50:45,-31.541,-68.811,107 Km,2.7,SAN JUAN,No
23/11/2025,23:50:26,-30.46,-68.697,101 Km,2.5,SAN JUAN,No
23/11/2025,22:10:54,-22.801,-66.049,294 Km,4.5,JUJUY,No
23/11/2025,22:07:31,-23.048,-66.684,227 Km,3.4,JUJUY,No
23/11/2025,19:51:20,-31.797,-69.827,124 Km,2.6,SAN JUAN,No
23/11/2025,19:47:35,-33.347,-67.423,197 Km,2.7,MENDOZA,No
23/11/2025,15:28:28,-24.232,-67.242,190 Km,3.1,SALTA,No
23/11/2025,13:54:52,-31.32,-68.8,23 Km,2.8,SAN JUAN,No
23/11/2025,12:13:47,-24.187,-67.18,195 Km,2.8,SALTA,No
23/11/2025,06:04:36,-28.931,-67.166,139 Km,2.5,LA RIOJA,No
23/11/2025,05:30:09,-24.232,-66.976,209 Km,3.0,SALTA,No
23/11/2025,04:36:22,-31.757,-69.562,123 Km,2.6,SAN JUAN,No
23/11/2025,03:07:51,-28.358,-67.545,138 Km,3.1,LA RIOJA,No
23/11/2025,03:03:28,-24.185,-67.194,200 Km,3.2,SALTA,No
23/11/2025,00:38:50,-31.76,-70.322,119 Km,3.0,SAN JUAN,No
22/11/2025,22:18:26,-32.241,-69.652,113 Km,2.5,SAN JUAN,No
22/11/2025,21:59:48,-31.531,-68.98,110 Km,3.3,SAN JUAN,No
22/11/2025,21:10:28,-31.431,-69.253,118 Km,3.0,SAN JUAN,No
22/11/2025,18:52:47,-31.216,-68.683,104 Km,2.8,SAN JUAN,No
22/11/2025,15:25:17,-22.557,-66.018,256 Km,2.9,JUJUY,No
22/11/2025,14:35:23,-28.183,-67.475,136 Km,2.5,CATAMARCA,No
22/11/2025,13:33:42,-30.292,-68.862,10 Km,3.3,SAN JUAN,Si
22/11/2025,13:13:18,-29.255,-69.481,119 Km,3.0,SAN JUAN,No
22/11/2025,10:59:42,-22.881,-66.851,209 Km,2.8,JUJUY,No
22/11/2025,09:41:55,-37.471,-69.346,6 Km,2.5,NEUQUEN,No
22/11/2025,09:35:51,-28.221,-64.576,18 Km,3.0,SANTIAGO DEL ESTERO,No
22/11/2025,06:16:55,-33.072,-69.087,10 Km,2.7,MENDOZA,Si
21/11/2025,23:22:03,-27.697,-67.502,139 Km,3.0,CATAMARCA,No
21/11/2025,23:18:47,-27.837,-67.098,157 Km,2.5,CATAMARCA,No
21/11/2025,21:10:22,-22.438,-66.053,272 Km,3.0,JUJUY,No
21/11/2025,17:17:17,-31.577,-69.364,114 Km,2.7,SAN JUAN,No
21/11/2025,13:01:25,-23.135,-66.634,222 Km,3.0,JUJUY,No
21/11/2025,11:17:28,-23.9,-66.846,214 Km,3.1,JUJUY,No
21/11/2025,10:12:49,-24.273,-67.224,190 Km,3.3,SALTA,No
21/11/2025,08:45:57,-24.262,-66.897,198 Km,2.9,SALTA,No
21/11/2025,06:10:56,-24.377,-67.776,162 Km,3.2,SALTA,No
21/11/2025,05:08:18,-31.832,-67.996,7 Km,3.4,SAN JUAN,Si
21/11/2025,05:06:20,-31.853,-67.955,9 Km,3.3,SAN JUAN,No
21/11/2025,04:20:09,-24.257,-67.294,180 Km,3.2,SALTA,No
21/11/2025,01:11:18,-22.243,-65.933,302 Km,3.4,JUJUY,No
21/11/2025,00:33:43,-32.506,-66.842,167 Km,3.8,SAN LUIS,No
20/11/2025,23:29:07,-22.828,-66.591,241 Km,2.9,JUJUY,No
20/11/2025,22:34:11,-31.298,-68.765,103 Km,2.7,SAN JUAN,No
20/11/2025,21:42:37,-23.935,-66.772,229 Km,4.2,JUJUY,No
20/11/2025,20:43:12,-31.199,-68.324,99 Km,2.6,SAN JUAN,No
20/11/2025,19:37:44,-22.814,-66.326,256 Km,3.5,JUJUY,No
20/11/2025,18:31:14,-32.086,-70.015,102 Km,2.9,SAN JUAN,No
20/11/2025,18:07:20,-31.427,-67.484,20 Km,2.5,SAN JUAN,No
20/11/2025,16:45:22,-31.221,-68.928,110 Km,4.0,SAN JUAN,Si
20/11/2025,13:37:04,-37.445,-69.353,8 Km,2.6,NEUQUEN,No
20/11/2025,13:05:00,-23.995,-66.865,210 Km,3.0,JUJUY,No
20/11/2025,12:53:30,-24.079,-67.015,180 Km,2.6,SALTA,No
20/11/2025,11:53:02,-27.601,-67.524,151 Km,2.9,CATAMARCA,No
20/11/2025,11:21:38,-32.397,-67.585,142 Km,3.4,MENDOZA,No
20/11/2025,08:51:33,-24.41,-67.233,184 Km,3.4,SALTA,No
20/11/2025,08:02:12,-32.045,-69.545,129 Km,2.8,SAN JUAN,No
20/11/2025,05:26:49,-31.788,-69.696,117 Km,2.5,SAN JUAN,No
20/11/2025,01:43:58,-23.561,-66.902,221 Km,3.4,JUJUY,No
20/11/2025,00:15:49,-37.494,-69.346,8 Km,2.8,NEUQUEN,No
19/11/2025,22:24:54,-27.597,-67.252,159 Km,2.5,CATAMARCA,No
19/11/2025,21:30:34,-29.257,-69.512,132 Km,2.7,SAN JUAN,No
19/11/2025,21:18:31,-32.049,-68.419,115 Km,2.6,SAN JUAN,No
19/11/2025,21:16:47,-37.486,-69.348,10 Km,2.5,NEUQUEN,No
19/11/2025,18:38:15,-24.255,-67.021,209 Km,3.1,SALTA,No
19/11/2025,18:02:56,-31.658,-69.446,122 Km,3.1,SAN JUAN,No
19/11/2025,15:43:59,-30.663,-69.481,107 Km,2.7,SAN JUAN,No
19/11/2025,15:18:07,-31.694,-68.993,111 Km,2.6,SAN JUAN,No
19/11/2025,12:39:03,-23.318,-66.782,214 Km,3.6,JUJUY,No
19/11/2025,09:19:52,-23.218,-66.767,218 Km,2.9,JUJUY,No
19/11/2025,08:23:24,-23.315,-66.623,166 Km,2.9,JUJUY,No
19/11/2025,06:10:16,-31.519,-68.936,107 Km,2.6,SAN JUAN,No
19/11/2025,02:21:28,-24.092,-67.096,197 Km,2.8,SALTA,No
19/11/2025,01:30:21,-30.788,-69.936,125 Km,2.8,SAN JUAN,No
18/11/2025,16:02:52,-32.473,-67.509,139 Km,3.2,MENDOZA,No
18/11/2025,12:53:21,-32.374,-69.274,125 Km,2.8,MENDOZA,No
18/11/2025,11:42:13,-31.695,-68.767,11 Km,2.9,SAN JUAN,No
18/11/2025,11:35:40,-31.475,-69.242,120 Km,3.5,SAN JUAN,No
18/11/2025,11:03:35,-37.502,-69.347,5 Km,2.5,NEUQUEN,No
18/11/2025,06:23:37,-29.097,-67.811,113 Km,2.6,LA RIOJA,No
18/11/2025,04:42:46,-31.58,-67.012,131 Km,2.5,LA RIOJA,No
18/11/2025,04:18:22,-31.908,-69.93,102 Km,2.5,SAN JUAN,No
18/11/2025,04:11:29,-24.13,-67.145,206 Km,4.4,SALTA,No
18/11/2025,03:26:39,-32.596,-69.582,128 Km,2.7,MENDOZA,No
18/11/2025,03:24:00,-28.776,-68.891,115 Km,2.8,LA RIOJA,No
17/11/2025,23:47:46,-31.282,-68.933,115 Km,3.1,SAN JUAN,No
17/11/2025,23:21:14,-28.249,-67.566,131 Km,3.1,CATAMARCA,No
17/11/2025,21:07:44,-24.069,-66.904,218 Km,3.4,SALTA,No
17/11/2025,20:02:34,-24.114,-67.019,160 Km,2.7,SALTA,No
17/11/2025,19:41:03,-24.308,-67.266,180 Km,3.1,SALTA,No
17/11/2025,17:48:19,-28.622,-68.616,115 Km,2.7,LA RIOJA,No
17/11/2025,16:50:00,-31.268,-68.886,110 Km,2.7,SAN JUAN,No
17/11/2025,16:24:46,-31.103,-68.311,104 Km,2.9,SAN JUAN,No
17/11/2025,12:59:48,-31.291,-68.254,103 Km,3.4,SAN JUAN,No
17/11/2025,12:45:07,-27.92,-66.535,176 Km,2.5,CATAMARCA,No
17/11/2025,12:23:54,-31.913,-69.524,122 Km,2.5,SAN JUAN,No
17/11/2025,10:10:49,-27.879,-66.473,181 Km,2.5,CATAMARCA,No
17/11/2025,09:56:03,-24.167,-67.014,204 Km,3.2,SALTA,No
17/11/2025,04:44:25,-27.572,-67.537,143 Km,2.5,CATAMARCA,No
17/11/2025,03:26:52,-31.261,-68.694,109 Km,2.7,SAN JUAN,No
17/11/2025,02:14:48,-31.228,-68.577,107 Km,2.7,SAN JUAN,No
17/11/2025,00:13:29,-32.269,-65.265,15 Km,2.5,SAN LUIS,Si
16/11/2025,23:44:14,-31.105,-68.784,108 Km,2.6,SAN JUAN,No
16/11/2025,22:17:05,-31.49,-68.478,104 Km,2.7,SAN JUAN,No
16/11/2025,20:31:10,-24.066,-66.824,214 Km,3.3,JUJUY,No
16/11/2025,20:22:04,-31.357,-68.639,109 Km,3.0,SAN JUAN,No
16/11/2025,19:46:06,-31.056,-67.855,7 Km,3.0,SAN JUAN,Si
16/11/2025,18:52:54,-33.64,-66.991,8 Km,2.9,SAN LUIS,No
16/11/2025,17:35:38,-31.274,-68.689,101 Km,2.5,SAN JUAN,No
16/11/2025,14:46:41,-24.284,-67.195,186 Km,3.1,SALTA,No
16/11/2025,13:01:23,-31.791,-69.5,95 Km,2.5,SAN JUAN,No
16/11/2025,11:14:33,-24.227,-67.219,186 Km,3.2,SALTA,No
16/11/2025,10:16:52,-29.277,-68.499,101 Km,2.5,LA RIOJA,No
16/11/2025,08:38:17,-22.667,-65.91,300 Km,2.9,JUJUY,No
16/11/2025,08:17:45,-31.297,-70.028,124 Km,3.0,SAN JUAN,No
16/11/2025,06:22:12,-28.458,-67.501,132 Km,3.2,LA RIOJA,No
16/11/2025,05:18:59,-22.974,-66.475,241 Km,2.7,JUJUY,No
16/11/2025,02:07:01,-31.383,-67.756,14 Km,2.8,SAN JUAN,No
16/11/2025,01:14:17,-50.294,-72.406,6 Km,2.5,SANTA CRUZ,Si
15/11/2025,23:44:30,-31.508,-67.408,105 Km,3.2,SAN JUAN,No
15/11/2025,20:20:51,-31.16,-68.167,100 Km,2.8,SAN JUAN,No
15/11/2025,19:35:52,-33.528,-69.68,10 Km,2.7,MENDOZA,No
15/11/2025,19:10:10,-24.03,-66.8,212 Km,3.4,JUJUY,No
15/11/2025,14:24:33,-31.481,-69.063,7 Km,2.5,SAN JUAN,No
15/11/2025,14:03:09,-24.198,-67.146,192 Km,3.6,SALTA,No
15/11/2025,13:45:06,-30.579,-72.029,7 Km,4.9,OCEANO PACIFICO,No
15/11/2025,12:42:28,-26.765,-66.278,13 Km,3.1,CATAMARCA,No
15/11/2025,11:20:59,-24.025,-65.08,20 Km,2.7,JUJUY,No
15/11/2025,10:50:52,-22.724,-66.432,240 Km,3.1,JUJUY,No
15/11/2025,10:26:38,-31.25,-68.368,105 Km,2.7,SAN JUAN,No
15/11/2025,10:19:41,-24.22,-67.114,197 Km,3.0,SALTA,No
15/11/2025,08:09:20,-31.201,-68.488,103 Km,2.6,SAN JUAN,No
15/11/2025,07:18:15,-31.427,-68.871,101 Km,2.5,SAN JUAN,No
15/11/2025,04:10:00,-23.552,-66.618,225 Km,4.7,JUJUY,No
