fecha,hora,latitud,longitud,profundidad,magnitud,provincia,sentido
31/03/2011,01:07:38,-24.096,-66.696,222 Km.,4.3,Jujuy,No
22/03/2011,04:07:49,-28.371,-66.457,49 Km.,3.2,Catamarca,Si
16/03/2011,11:22:06,-30.940,-66.555,21 Km.,4.2,La Rioja,Si
16/03/2011,08:38:29,-26.626,-65.875,40 Km.,2.8,Tucum�n,Si
16/03/2011,05:39:17,-33.061,-64.505,27 Km.,2.8,C�rdoba,Si
09/03/2011,10:24:06,-27.540,-69.090,101 Km.,5.0,Catamarca,Si
01/03/2011,16:54:31,-30.902,-64.650,30 Km.,3.0,C�rdoba,Si
27/02/2011,15:11:18,-33.214,-64.390,10 Km.,3.3,C�rdoba,Si
27/02/2011,08:12:37,-23.857,-65.968,213 Km.,4.5,Jujuy,Si
27/02/2011,02:53:15,-31.473,-69.478,112 Km.,4.6,San Juan,Si
26/02/2011,00:49:34,-32.063,-64.383,10 Km.,3.0,C�rdoba,Si
25/02/2011,08:28:94,-31.226,-68.690,99 Km.,3.4,San Juan,Si
21/02/2011,03:58:38,-27.174,-64.983,27 Km.,5.9,Tucum�n,Si
20/02/2011,19:25:49,-27.898,-66.575,152 Km.,4.8,Catamarca,Si
20/02/2011,05:56:34,-25.834,-65.354,80 Km.,3.2,Salta,Si
18/02/2011,20:53:53,-35.294,-70.096,73 Km.,4.7,Mendoza,Si
18/02/2011,01:59:17,-28.464,-65.580,30 Km.,3.0,Catamarca,Si
11/02/2011,00:13:54,-31.529,-68.592,100 Km.,4.0,San Juan,Si
06/02/2011,11:13:00,-31.227,-64.780,10 Km.,2.5,C�rdoba,Si
30/01/2011,06:00:56,-30.425,-68.874,30 Km.,3.7,San Juan,Si
29/01/2011,04:24:48,-31.801,-67.975,15 Km.,4.4,San Juan,Si
24/01/2011,01:58:18,-24.199,-66.933,190 Km.,4.1,Salta,No
19/01/2011,07:52:49,-32.212,-64.682,22 Km.,3.6,C�rdoba,Si
12/01/2011,00:41:41,-31.589,-69.054,96 Km.,3.0,San Juan,Si
09/01/2011,15:26:24,-30.459,-64.363,40 Km.,3.1,C�rdoba,Si
07/01/2011,21:52:28,-27.640,-64.810,60 Km.,3.6,Santiago del Estero,Si
04/01/2011,19:59:10,-29.039,-69.486,110 Km.,5.1,San Juan,Si
03/01/2011,07:41:16,-32.098,-65.530,20 Km.,3.2,San Luis,Si
01/01/2011,06:56:50,-26.644,-63.240,608 Km.,7.0,Santiago del Estero,Si
25/12/2010,03:38:12,-31.532,-66.953,141 Km.,4.8,La Rioja,Si
23/12/2010,10:23:39,-31.302,-68.923,118 Km.,4.5,San Juan,Si
17/12/2010,17:56:40,-31.395,-68.672,118 Km.,4.5,San Juan,Si
17/12/2010,03:13:08,-31.663,-68.875,9 Km.,3.2,San Juan,Si
06/12/2010,06:28:29,-33.478,-64.877,10 Km.,3.2,C�rdoba,Si
04/12/2010,11:48:14,-28.538,-67.118,20 Km.,2.9,seleccionar,Si
26/11/2010,19:40:51,-31.313,-68.588,31 Km.,3.8,San Juan,Si
25/11/2010,00:26:58,-32.298,-70.264,123 Km.,4.9,San Juan,Si
17/11/2010,04:04:50,-24.676,-66.031,120 Km.,3.3,Salta,Si
16/11/2010,22:16:59,-31.411,-69.217,107 Km.,4.6,San Juan,Si
12/11/2010,09:23:10,-28.440,-66.850,26 Km.,3.5,La Rioja,Si
03/11/2010,07:46:39,-31.534,-68.912,117 Km.,3.7,San Juan,Si
26/10/2010,16:24:40,-26.980,-65.350,20 Km.,3.0,seleccionar,Si
18/10/2010,21:50:44,-26.300,-65.330,20 Km.,4.2,Tucum�n,Si
27/09/2010,06:25:04,-26.457,-64.705,10 Km.,5.3,Tucum�n,Si
24/09/2010,19:45:09,-31.462,-68.849,89 Km.,4.0,San Juan,Si
22/09/2010,12:54:39,-23.690,-65.150,15 Km.,4.5,Jujuy,Si
20/09/2010,00:25:29,-28.085,-66.515,188 Km.,4.4,Catamarca,Si
15/09/2010,23:46:42,-30.813,-64.761,37 Km.,2.7,C�rdoba,Si
13/09/2010,13:44:48,-31.742,-70.380,100 Km.,5.5,San Juan,Si
06/09/2010,07:47:38,-36.240,-68.233,251 Km.,4.8,Mendoza,Si
06/09/2010,01:11:06,-24.872,-65.735,5 Km.,2.8,Salta,Si
04/09/2010,14:18:00,-24.774,-65.678,30 Km.,4.3,Salta,Si
03/09/2010,19:12:35,-31.586,-68.193,130 Km.,4.8,San Juan,Si
29/08/2010,23:02:45,-30.700,-68.977,113 Km.,4.4,San Juan,Si
25/08/2010,12:36:21,-30.788,-66.428,17 Km.,4.0,La Rioja,Si
25/08/2010,06:51:48,-31.862,-68.387,110 Km.,4.3,San Juan,Si
23/08/2010,18:45:49,-31.261,-68.713,102 Km.,3.9,San Juan,Si
23/08/2010,10:10:26,-31.419,-68.675,105 Km.,4.1,San Juan,Si
22/08/2010,15:51:31,-31.184,-68.304,106 Km.,4.0,San Juan,Si
17/08/2010,19:37:10,-33.246,-69.142,27 Km.,4.3,Mendoza,Si
12/08/2010,23:04:02,-31.810,-68.320,30 Km.,3.7,San Juan,Si
10/08/2010,23:06:03,-31.462,-69.402,115 Km.,4.5,San Juan,Si
10/08/2010,09:17:02,-31.759,-67.762,9 Km.,4.2,San Juan,Si
10/08/2010,06:26:30,-30.608,-64.315,28 Km.,3.0,C�rdoba,Si
07/08/2010,18:24:32,-31.389,-64.966,31 Km.,3.5,C�rdoba,Si
30/07/2010,20:11:33,-31.554,-65.192,29 Km.,3.5,C�rdoba,Si
26/07/2010,04:06:52,-31.387,-68.065,31 Km.,3.0,San Juan,Si
25/07/2010,00:06:50,-28.506,-65.898,18 Km.,3.0,Catamarca,Si
21/07/2010,02:20:51,-26.925,-65.158,31 Km.,3.5,Tucum�n,Si
20/07/2010,10:15:53,-31.866,-68.325,23 Km.,3.9,San Juan,Si
11/07/2010,07:34:51,-24.885,-65.700,5 Km.,3.2,Salta,Si
10/07/2010,11:19:32,-32.891,-66.190,5 Km.,3.4,San Luis,Si
07/07/2010,08:07:17,-33.218,-64.294,23 Km.,3.1,C�rdoba,Si
06/07/2010,21:19:19,-30.740,-66.760,70 Km.,3.2,La Rioja,Si
05/07/2010,08:14:57,-34.026,-68.838,14 Km.,3.3,Mendoza,Si
05/07/2010,06:29:37,-33.902,-68.606,27 Km.,4.0,Mendoza,Si
03/07/2010,00:16:12,-33.601,-65.156,20 Km.,3.5,San Luis,Si
01/07/2010,10:47:15,-24.817,-65.770,3 Km.,3.0,Salta,Si
16/06/2010,01:31:52,-27.400,-65.878,10 Km.,5.3,Tucum�n,Si
15/06/2010,14:30:28,-27.724,-64.650,10 Km.,3.6,Santiago del Estero,Si
15/06/2010,05:19:25,-31.269,-68.415,105 Km.,4.7,San Juan,Si
12/06/2010,20:25:54,-29.181,-68.361,5 Km.,4.0,La Rioja,Si
10/06/2010,06:46:50,-29.232,-68.323,10 Km.,4.9,La Rioja,Si
10/06/2010,06:30:01,-24.115,-64.995,15 Km.,3.6,Jujuy,Si
03/06/2010,06:18:20,-24.859,-65.797,10 Km.,3.1,Salta,Si
31/05/2010,00:58:38,-23.739,-64.270,23 Km.,3.1,Jujuy,Si
30/05/2010,21:07:53,-23.693,-64.230,20 Km.,2.9,Jujuy,Si
21/05/2010,10:02:23,-25.876,-66.829,10 Km.,4.7,Salta,Si
13/05/2010,22:26:04,-34.442,-63.297,96 Km.,4.0,C�rdoba,Si
10/05/2010,07:40:27,-24.961,-65.583,10 Km.,3.0,Salta,Si
07/05/2010,09:47:20,-24.824,-65.578,10 Km.,3.1,Salta,Si
04/05/2010,16:08:57,-31.537,-69.983,111 Km.,3.9,San Juan,Si
03/05/2010,13:13:47,-30.266,-68.741,10 Km.,3.5,San Juan,Si
27/04/2010,20:39:33,-24.974,-65.485,15 Km.,3.5,Salta,Si
13/04/2010,17:47:15,-24.868,-65.530,15 Km.,3.0,Salta,Si
12/04/2010,12:25:28,-28.529,-65.689,10 Km.,3.0,Catamarca,Si
11/04/2010,19:54:03,-31.947,-67.738,121 Km.,4.8,San Juan,Si
09/04/2010,19:23:01,-28.572,-68.233,125 Km.,5.5,La Rioja,Si
08/04/2010,19:44:33,-26.882,-65.298,18 Km.,3.0,Tucum�n,Si
06/04/2010,04:51:10,-24.900,-65.495,10 Km.,3.1,Salta,Si
06/04/2010,00:40:04,-29.685,-64.535,235 Km.,4.1,C�rdoba,Si
03/04/2010,00:38:21,-35.627,-69.631,10 Km.,4.1,Mendoza,Si
29/03/2010,21:47:02,-32.970,-68.144,15 Km.,3.5,Mendoza,Si
28/03/2010,17:14:33,-29.300,-68.417,12 Km.,4.2,La Rioja,Si
26/03/2010,16:17:38,-33.918,-68.630,47 Km.,4.5,Mendoza,Si
25/03/2010,07:34:15,-24.928,-65.646,12 Km.,3.2,Salta,Si
19/03/2010,08:19:32,-25.826,-66.744,10 Km.,3.1,Salta,Si
19/03/2010,01:00:41,-24.915,-65.533,10 Km.,4.0,Salta,Si
15/03/2010,23:43:05,-32.903,-68.833,21 Km.,3.8,Mendoza,Si
15/03/2010,17:01:09,-33.009,-68.428,27 Km.,3.0,Mendoza,Si
13/03/2010,13:33:14,-34.187,-69.579,16 Km.,4.6,Mendoza,Si
13/03/2010,13:33:14,-34.187,-69.579,16 Km.,4.6,Mendoza,Si
12/03/2010,22:53:02,-35.130,-68.259,10 Km.,4.3,Mendoza,Si
12/03/2010,14:50:20,-34.483,-68.179,20 Km.,3.6,Mendoza,Si
12/03/2010,05:27:20,-31.583,-68.835,10 Km.,3.5,San Juan,Si
12/03/2010,05:27:20,-31.583,-68.835,10 Km.,3.5,San Juan,Si
10/03/2010,05:27:23,-24.616,-65.898,15 Km.,3.2,Salta,Si
09/03/2010,23:09:06,-33.870,-65.360,20 Km.,3.1,San Luis,Si
08/03/2010,14:03:17,-25.816,-66.748,10 Km.,5.5,Salta,Si
08/03/2010,11:23:50,-24.843,-65.609,10 Km.,3.1,Salta,Si
08/03/2010,10:53:30,-24.809,-65.691,10 Km.,3.5,Salta,Si
04/03/2010,11:35:06,-32.640,-69.038,38 Km.,3.7,Mendoza,Si
04/03/2010,02:39:45,-24.829,-65.644,15 Km.,3.1,Salta,Si
03/03/2010,13:04:59,-32.446,-69.346,10 Km.,4.0,Mendoza,Si
02/03/2010,18:56:41,-30.386,-69.311,10 Km.,4.9,San Juan,Si
02/03/2010,15:34:41,-24.928,-65.650,15 Km.,3.9,Salta,Si
02/03/2010,08:07:44,-24.892,-65.601,10 Km.,3.1,Salta,Si
01/03/2010,03:53:16,-24.944,-65.557,10 Km.,4.5,Salta,Si
28/02/2010,17:35:48,-24.942,-65.535,15 Km.,3.7,Salta,Si
28/02/2010,13:50:38,-24.981,-65.550,16 Km.,3.7,San Juan,Si
28/02/2010,07:00:09,-33.352,-69.214,124 Km.,3.3,Mendoza,Si
28/02/2010,06:53:18,-24.953,-65.600,20 Km.,4.4,Salta,Si
28/02/2010,05:15:01,-33.847,-68.687,15 Km.,4.9,Mendoza,Si
28/02/2010,04:10:16,-24.971,-65.579,10 Km.,3.3,Salta,Si
27/02/2010,12:45:37,-24.872,-65.602,10 Km.,6.1,Salta,Si
12/02/2010,09:03:39,-33.598,-68.886,150 Km.,5.6,Mendoza,Si
10/02/2010,11:33:15,-31.488,-69.415,10 Km.,2.7,San Juan,Si
07/02/2010,22:50:29,-33.248,-69.052,20 Km.,3.7,Mendoza,Si
01/02/2010,06:13:00,-31.895,-69.173,106 Km.,2.6,SAN JUAN,No
27/01/2010,21:53:18,-28.909,-64.586,65 Km.,4.0,Santiago del Estero,Si
20/01/2010,10:23:15,-31.229,-69.290,15 Km.,4.3,San Juan,Si
20/01/2010,06:03:45,-23.191,-66.796,212 Km.,4.3,Jujuy,Si
20/01/2010,03:05:41,-26.983,-63.346,500 Km.,5.2,Santiago del Estero,Si
19/01/2010,14:28:15,-27.614,-65.848,33 Km.,5.4,Tucum�n,Si
19/01/2010,11:16:28,-28.691,-67.274,15 Km.,4.3,La Rioja,Si
19/01/2010,02:36:55,-32.234,-70.096,117 Km.,4.6,San Juan,Si
18/01/2010,09:28:35,-31.355,-68.803,113 Km.,5.5,San Juan,Si
17/01/2010,09:00:51,-58.097,-66.651,25 Km.,6.3,Tierra del Fuego,Si
12/01/2010,05:07:08,-30.823,-66.397,40 Km.,3.7,La Rioja,Si
06/01/2010,14:40:15,-31.596,-64.672,55 Km.,3.0,C�rdoba,Si
25/12/2009,21:42:57,-31.022,-64.419,12 Km.,4.0,C�rdoba,Si
13/12/2009,21:23:30,-32.083,-64.417,15 Km.,2.8,C�rdoba,Si
11/12/2009,00:51:59,-31.693,-70.061,117 Km.,3.3,San Juan,Si
04/12/2009,10:14:40,-33.428,-65.044,10 Km.,3.5,C�rdoba,Si
25/11/2009,07:14:31,-27.932,-67.832,10 Km.,4.1,Catamarca,Si
25/11/2009,04:03:40,-27.458,-64.697,62 Km.,3.7,Santiago del Estero,Si
17/11/2009,23:30:08,-33.150,-64.900,10 Km.,3.2,C�rdoba,Si
10/11/2009,14:40:52,-27.300,-56.714,15 Km.,3.5,Corrientes,Si
10/11/2009,06:22:56,-29.739,-69.381,125 Km.,4.4,San Juan,Si
09/11/2009,11:07:00,-29.240,-68.662,30 Km.,3.7,La Rioja,Si
06/11/2009,09:22:57,-33.305,-69.719,12 Km.,3.7,Mendoza,Si
06/11/2009,05:49:54,-23.506,-64.562,15 Km.,5.5,Salta,Si
06/11/2009,01:53:18,-33.278,-68.145,10 Km.,3.9,Mendoza,Si
06/11/2009,00:38:02,-53.974,-70.600,30 Km.,5.2,Chile,Si
29/10/2009,02:40:50,-24.915,-65.610,30 Km.,3.5,Salta,Si
28/10/2009,11:46:31,-31.546,-68.625,23 Km.,4.3,San Juan,Si
23/10/2009,13:07:05,-33.110,-64.850,33 Km.,3.7,C�rdoba,Si
14/10/2009,06:28:07,-29.297,-67.820,18 Km.,3.5,La Rioja,Si
12/10/2009,07:23:50,-33.068,-69.016,19 Km.,4.0,Mendoza,Si
10/10/2009,12:34:32,-33.160,-69.000,23 Km.,2.8,Mendoza,Si
08/10/2009,23:59:40,-24.127,-64.176,10 Km.,4.5,Salta,Si
01/10/2009,18:08:56,-33.130,-68.100,25 Km.,3.7,Mendoza,Si
01/10/2009,11:03:14,-31.261,-68.881,110 Km.,4.2,San Juan,Si
15/09/2009,12:24:38,-32.194,-64.501,10 Km.,3.1,C�rdoba,Si
12/08/2009,15:00:50,-27.965,-66.837,180 Km.,5.2,Catamarca,Si
12/08/2009,06:07:57,-31.168,-68.035,20 Km.,3.8,San Juan,Si
07/08/2009,21:08:34,-37.816,-69.886,40 Km.,4.6,Neuqu�n,Si
07/08/2009,21:00:51,-36.713,-69.762,126 Km.,4.5,Mendoza,Si
25/07/2009,19:29:12,-27.635,-65.354,12 Km.,3.8,Tucum�n,Si
24/07/2009,23:57:27,-27.657,-65.225,12 Km.,3.9,Tucum�n,Si
10/07/2009,18:39:27,-33.281,-68.622,25 Km.,4.1,seleccionar,Si
08/07/2009,14:08:30,-31.390,-68.840,104 Km.,5.0,San Juan,Si
05/07/2009,10:57:19,-31.692,-69.862,134 Km.,4.8,San Juan,Si
26/06/2009,07:10:30,-30.729,-64.481,20 Km.,3.5,C�rdoba,Si
17/06/2009,23:02:38,-29.094,-66.856,27 Km.,3.6,La Rioja,Si
09/06/2009,12:15:51,-31.519,-69.210,100 Km.,4.5,San Juan,Si
09/06/2009,04:56:49,-35.143,-68.131,27 Km.,4.2,Mendoza,Si
02/06/2009,12:44:55,-34.800,-69.000,33 Km.,4.5,Mendoza,Si
02/06/2009,00:52:20,-32.700,-69.100,20 Km.,4.5,Mendoza,Si
28/05/2009,15:37:44,-24.104,-65.168,33 Km.,4.1,Jujuy,Si
28/05/2009,11:47:17,-24.166,-65.061,22 Km.,4.0,Jujuy,Si
28/05/2009,11:36:35,-24.239,-65.111,25 Km.,3.5,Jujuy,Si
28/05/2009,11:14:16,-24.308,-65.026,20 Km.,3.7,Jujuy,Si
27/05/2009,02:13:56,-31.438,-68.627,90 Km.,3.5,San Juan,Si
24/05/2009,00:41:27,-30.583,-67.848,21 Km.,4.4,San Juan,Si
21/05/2009,19:39:12,-33.031,-68.909,29 Km.,3.3,Mendoza,Si
13/05/2009,04:34:08,-31.901,-64.865,37 Km.,3.7,C�rdoba,Si
12/05/2009,22:59:47,-33.033,-68.945,22 Km.,3.7,Mendoza,Si
08/05/2009,10:45:10,-32.008,-69.645,96 Km.,5.6,San Juan,Si
05/05/2009,05:45:10,-28.682,-66.235,32 Km.,3.4,Catamarca,Si
04/05/2009,23:11:01,-30.838,-64.400,19 Km.,3.0,C�rdoba,Si
29/04/2009,19:43:55,-32.787,-69.574,110 Km.,4.9,seleccionar,Si
29/04/2009,05:51:19,-31.964,-68.277,15 Km.,3.7,San Juan,Si
28/04/2009,18:38:38,-28.037,-65.650,58 Km.,3.7,Catamarca,Si
26/04/2009,05:03:34,-32.951,-69.467,130 Km.,5.1,Mendoza,Si
23/04/2009,07:51:56,-31.633,-68.586,10 Km.,3.2,San Juan,Si
14/04/2009,22:10:26,-28.865,-67.572,40 Km.,3.2,La Rioja,Si
08/04/2009,07:22:55,-32.677,-70.158,108 Km.,4.5,Mendoza,Si
03/04/2009,14:54:48,-27.971,-66.728,178 Km.,5.5,Catamarca,Si
30/03/2009,06:43:44,-31.801,-68.327,20 Km.,3.6,San Juan,Si
27/03/2009,05:44:05,-30.932,-65.296,35 Km.,3.9,C�rdoba,Si
25/03/2009,23:24:16,-33.167,-68.591,15 Km.,3.5,Mendoza,Si
25/03/2009,13:16:40,-31.355,-68.522,80 Km.,3.5,San Juan,Si
21/03/2009,19:10:20,-33.286,-68.484,33 Km.,4.0,seleccionar,Si
20/03/2009,22:22:24,-31.250,-64.650,30 Km.,2.5,C�rdoba,Si
20/03/2009,21:48:30,-31.000,-64.650,30 Km.,3.0,C�rdoba,Si
20/03/2009,20:56:40,-31.250,-64.650,30 Km.,2.6,C�rdoba,Si
19/03/2009,00:26:40,-31.654,-69.113,110 Km.,4.6,San Juan,Si
16/03/2009,06:15:18,-29.804,-64.695,150 Km.,5.3,C�rdoba,Si
15/03/2009,10:50:42,-31.007,-65.735,150 Km.,4.7,C�rdoba,Si
13/03/2009,06:23:45,-33.368,-68.138,51 Km.,4.2,Mendoza,Si
11/03/2009,10:06:51,-31.936,-69.369,30 Km.,5.5,San Juan,Si
10/03/2009,14:13:22,-31.290,-68.640,99 Km.,3.9,San Juan,Si
08/03/2009,02:18:37,-29.509,-65.502,151 Km.,4.8,Catamarca,Si
05/03/2009,11:47:13,-33.100,-65.000,10 Km.,3.5,C�rdoba,Si
25/02/2009,07:28:38,-31.781,-68.477,20 Km.,3.8,San Juan,Si
15/02/2009,23:22:50,-29.146,-69.900,105 Km.,5.6,San Juan,Si
11/02/2009,11:04:43,-26.620,-65.410,32 Km.,3.3,Tucum�n,Si
05/02/2009,18:42:40,-31.660,-68.206,30 Km.,4.0,San Juan,Si
05/02/2009,11:16:39,-32.906,-69.168,11 Km.,4.3,Mendoza,Si
02/02/2009,18:46:51,-31.633,-68.174,90 Km.,3.6,San Juan,Si
29/01/2009,13:38:41,-31.480,-68.565,97 Km.,4.2,San Juan,Si
23/01/2009,03:29:28,-30.864,-65.370,67 Km.,3.7,C�rdoba,Si
21/01/2009,07:40:26,-31.663,-69.394,106 Km.,4.3,San Juan,Si
20/01/2009,00:45:35,-42.050,-71.900,33 Km.,4.5,R�o Negro,Si
14/01/2009,16:58:16,-32.948,-68.936,18 Km.,3.6,Mendoza,Si
13/01/2009,09:34:44,-31.300,-64.400,20 Km.,4.0,C�rdoba,Si
09/01/2009,10:13:06,-26.133,-65.400,119 Km.,4.1,Salta,Si
03/01/2009,09:40:29,-32.010,-64.901,60 Km.,3.6,C�rdoba,Si
02/01/2009,19:21:09,-27.590,-68.141,38 Km.,4.6,Catamarca,Si
01/01/2009,21:52:02,-32.931,-69.199,18 Km.,3.3,Mendoza,Si
22/12/2008,05:28:14,-32.929,-69.211,15 Km.,3.2,Mendoza,Si
20/12/2008,14:07:06,-31.736,-68.457,110 Km.,5.5,San Juan,Si
18/12/2008,12:46:25,-31.580,-68.670,113 Km.,3.9,San Juan,Si
15/12/2008,04:48:38,-31.356,-68.729,10 Km.,4.0,San Juan,Si
10/12/2008,10:27:45,-32.947,-69.247,10 Km.,4.0,Mendoza,Si
10/12/2008,07:53:50,-32.942,-69.266,10 Km.,4.8,Mendoza,Si
05/12/2008,00:49:00,-24.942,-65.485,30 Km.,4.3,Salta,Si
28/11/2008,17:51:24,-29.130,-67.148,18 Km.,4.1,La Rioja,Si
19/11/2008,13:11:10,-28.589,-66.329,24 Km.,3.7,Catamarca,Si
13/11/2008,23:59:40,-29.296,-67.823,15 Km.,4.0,La Rioja,Si
12/11/2008,21:12:40,-27.172,-64.709,23 Km.,3.7,Santiago del Estero,Si
07/11/2008,08:26:24,-31.537,-69.422,33 Km.,4.4,San Juan,Si
23/10/2008,03:24:33,-24.600,-64.700,10 Km.,3.8,Salta,Si
21/10/2008,07:10:42,-32.050,-68.950,104 Km.,4.5,San Juan,Si
20/10/2008,03:32:40,-31.293,-68.335,103 Km.,4.1,San Juan,Si
16/10/2008,23:20:13,-33.570,-68.801,10 Km.,3.8,Mendoza,Si
16/10/2008,17:06:10,-32.244,-69.884,112 Km.,4.5,San Juan,Si
16/10/2008,06:26:42,-33.020,-68.980,15 Km.,4.4,Mendoza,Si
10/10/2008,15:26:53,-31.395,-68.081,102 Km.,4.8,San Juan,Si
03/10/2008,09:45:10,-28.506,-65.930,33 Km.,4.2,Catamarca,Si
03/10/2008,00:59:31,-29.892,-67.067,72 Km.,3.5,La Rioja,Si
27/09/2008,05:04:18,-31.715,-68.719,20 Km.,3.8,San Juan,Si
26/09/2008,20:53:52,-33.084,-68.575,10 Km.,3.5,Mendoza,Si
26/09/2008,20:53:52,-33.084,-68.575,10 Km.,3.5,Mendoza,Si
22/09/2008,13:50:08,-28.449,-66.192,32 Km.,3.5,Catamarca,Si
21/09/2008,19:47:17,-33.584,-68.749,43 Km.,3.8,Mendoza,Si
12/09/2008,00:20:34,-31.262,-69.070,110 Km.,3.9,San Juan,Si
10/09/2008,04:56:32,-32.305,-64.843,70 Km.,3.3,C�rdoba,Si
09/09/2008,19:43:12,-23.300,-64.600,27 Km.,3.5,Salta,Si
08/09/2008,23:46:39,-28.200,-66.023,33 Km.,3.4,Catamarca,Si
05/09/2008,00:16:49,-31.175,-68.178,103 Km.,3.5,San Juan,Si
03/09/2008,08:25:13,-26.750,-63.250,570 Km.,6.0,Santiago del Estero,Si
03/09/2008,01:34:09,-31.661,-67.999,15 Km.,3.7,San Juan,Si
29/08/2008,05:26:19,-32.923,-69.253,10 Km.,3.8,Mendoza,Si
26/08/2008,09:48:42,-31.527,-68.937,106 Km.,3.6,San Juan,Si
21/08/2008,13:27:57,-30.716,-65.038,15 Km.,3.8,C�rdoba,Si
20/08/2008,06:25:37,-33.150,-65.000,10 Km.,3.0,C�rdoba,Si
09/08/2008,01:25:02,-33.172,-68.394,28 Km.,4.2,Mendoza,Si
06/08/2008,21:18:06,-29.355,-69.441,126 Km.,4.4,San Juan,Si
30/07/2008,16:51:50,-28.453,-67.141,10 Km.,3.4,La Rioja,Si
21/07/2008,15:48:01,-31.120,-68.757,108 Km.,3.6,San Juan,Si
21/07/2008,00:08:23,-31.555,-69.230,109 Km.,4.3,San Juan,Si
08/07/2008,15:24:01,-30.358,-67.409,58 Km.,4.0,La Rioja,Si
07/07/2008,20:16:51,-33.722,-69.513,47 Km.,4.1,Mendoza,Si
01/07/2008,08:13:06,-31.300,-64.800,69 Km.,3.0,C�rdoba,Si
29/06/2008,02:10:13,-33.330,-68.810,30 Km.,4.2,Mendoza,Si
27/06/2008,07:53:34,-31.300,-64.400,30 Km.,3.0,C�rdoba,Si
26/06/2008,03:32:48,-28.100,-65.931,32 Km.,3.0,Catamarca,Si
19/06/2008,15:21:31,-31.411,-64.717,10 Km.,3.7,C�rdoba,Si
18/06/2008,08:01:34,-31.775,-69.512,115 Km.,4.7,San Juan,Si
17/06/2008,10:45:01,-25.700,-65.000,59 Km.,4.5,Salta,Si
16/06/2008,12:38:50,-30.500,-64.500,33 Km.,3.8,C�rdoba,Si
06/06/2008,01:56:05,-33.090,-66.280,21 Km.,4.1,San Luis,Si
03/06/2008,09:02:45,-30.234,-67.317,59 Km.,3.8,La Rioja,Si
28/05/2008,15:16:49,-42.010,-71.980,50 Km.,4.5,Chile,Si
24/05/2008,03:53:32,-42.008,-71.770,83 Km.,4.7,Chubut,Si
24/05/2008,03:26:32,-41.904,-71.806,70 Km.,5.0,Chubut,Si
23/05/2008,23:43:47,-41.945,-71.884,79 Km.,5.3,Chubut,Si
23/05/2008,19:46:07,-31.883,-68.623,22 Km.,3.3,San Juan,Si
22/05/2008,09:16:34,-24.128,-64.942,10 Km.,3.3,Jujuy,Si
14/05/2008,07:04:03,-31.643,-69.069,117 Km.,3.7,San Juan,Si
13/05/2008,23:36:22,-35.500,-68.400,60 Km.,3.2,Mendoza,Si
08/05/2008,06:50:04,-28.189,-66.144,10 Km.,3.2,Catamarca,Si
07/05/2008,08:48:16,-30.548,-66.547,24 Km.,3.0,La Rioja,Si
07/05/2008,02:34:26,-29.120,-67.517,133 Km.,4.1,La Rioja,Si
02/05/2008,05:51:25,-42.731,-72.298,10 Km.,5.3,Chile,Si
02/05/2008,05:18:16,-31.674,-64.300,59 Km.,3.5,C�rdoba,Si
02/05/2008,02:51:44,-42.390,-71.252,158 Km.,5.0,Chubut,Si
27/04/2008,17:31:22,-33.090,-64.918,41 Km.,3.0,C�rdoba,Si
25/04/2008,01:31:05,-31.599,-68.743,22 Km.,3.9,San Juan,Si
24/04/2008,08:24:48,-31.276,-68.903,108 Km.,3.7,San Juan,Si
21/04/2008,04:18:23,-31.926,-64.283,120 Km.,3.0,C�rdoba,Si
20/04/2008,04:24:10,-31.480,-69.006,111 Km.,3.8,San Juan,Si
18/04/2008,09:07:45,-31.375,-68.946,115 Km.,3.6,San Juan,Si
16/04/2008,08:01:01,-26.170,-65.655,17 Km.,4.1,Tucum�n,Si
04/04/2008,18:29:40,-54.619,-68.636,13 Km.,3.1,Tierra del Fuego,Si
01/04/2008,11:09:00,-31.714,-69.192,110 Km.,3.7,San Juan,Si
17/03/2008,09:14:42,-24.966,-65.316,21 Km.,3.5,Salta,Si
12/03/2008,21:57:55,-31.889,-65.145,28 Km.,3.5,C�rdoba,Si
10/03/2008,07:43:01,-28.305,-69.490,124 Km.,5.0,La Rioja,Si
08/03/2008,23:59:30,-30.764,-64.690,36 Km.,4.0,C�rdoba,Si
06/03/2008,10:19:19,-24.419,-65.039,40 Km.,5.3,Jujuy,Si
05/03/2008,16:26:43,-28.629,-66.084,40 Km.,4.5,Catamarca,Si
04/03/2008,10:24:50,-26.039,-67.380,33 Km.,3.6,Catamarca,Si
26/02/2008,10:29:08,-31.967,-69.427,134 Km.,4.1,San Juan,Si
18/02/2008,06:51:03,-31.540,-68.870,105 Km.,4.5,San Juan,Si
14/02/2008,10:04:03,14.5100,-76.010,24 Km.,6.9,,No
13/02/2008,02:44:41,-33.235,-67.154,22 Km.,3.6,Mendoza,Si
31/01/2008,22:36:51,-35.950,-68.180,60 Km.,5.0,Mendoza,Si
23/01/2008,06:53:07,-30.100,-69.300,12 Km.,4.2,San Juan,Si
21/01/2008,10:53:42,-31.180,-68.313,105 Km.,4.2,San Juan,Si
31/12/2007,18:33:47,-28.664,-65.952,12 Km.,3.9,Catamarca,Si
31/12/2007,06:54:59,-35.200,-68.115,70 Km.,3.9,Mendoza,Si
